"","Place_ID","unique_id","title","authors","pub_year","journal","study_site","moisture_type_DELETE.","moisture_type_consistent","moisture_units","moisture_open","moisture_forest","measurement_depth_DELETE.","Depth_lowerRange","Depth_upperRange","Average_Depth","Depth_Units","mat_deg_c","map_mm","Lat_degrees","Lat_Minutes","Lat_Seconds","Direction","Lat_Coordinates","Long_degrees","Long_Minutes","Long_Seconds","Direction.1","Long_Coordinates","moisture_open_proportion","moisture_forest_proportion"
"2009",2009,89,"Tropical Montane Cloud Forests: Hydrometeorological variability in three neighbouring catchments with different forest cover","RamÃ­rez, B.H.; Teuling, A.J.; Ganzeveld, L.; Hegger, Z.; Leemans, R.",2017,"Journal of Hydrology","eastern Andean Cordiller","Soil volumetric water content","VSWC","cm^3/cm^3",0.205633803,0.201877934,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.205633803,0.201877934
"2010",2010,90,"Tree regeneration and soil responses to management alternatives in beetle-infested lodgepole pine forests","Rhoades, C.C.; Hubbard, R.M.; Elder, K.; Fornwalt, P.J.; Schnackenberg, E.; Hood, P.R.; Tinker, D.B.",2020,"Forest Ecology and Management","Medicine Bow-Routt, Arapaho-Roosevelt National Forests, Colorado State Forest","soil moisture","VSWC","%",16.2,15.8,NA,NA,NA,NA,"",2.3,625,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.162,0.158
"2022",2022,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",27.13834836,25.04556241,"20 cm","20",NA,20,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2713834836,0.2504556241
"2023",2023,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",26.65796551,26.09634551,"10 cm","10",NA,10,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2665796551,0.2609634551
"2024",2024,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",28.65875653,25.3762854,"20 cm","20",NA,20,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2865875653,0.253762854
"2025",2025,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",26.75003955,26.83491536,"10 cm","10",NA,10,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2675003955,0.2683491536
"2026",2026,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",26.60805252,23.971919,"20 cm","20",NA,20,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2660805252,0.23971919
"2027",2027,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",24.39265939,25.60022148,"10 cm","10",NA,10,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2439265939,0.2560022148
"2028",2028,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",27.51621579,24.67592153,"20 cm","20",NA,20,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2751621579,0.2467592153
"2029",2029,92,"Spatial patterns of soil moisture under forest and grass land cover in a suburban area, in Maryland, USA","Savva, Y.; Szlavecz, K.; Carlson, D.; Gupchup, J.; Szalay, A.; Terzis, A.",2013,"Geoderma","Greater Baltimore Metropolitan Area","Volumetric water content","VSWC","%",26.21982281,26.06652428,"10 cm","10",NA,10,"cm",12.8,1049.5,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.2621982281,0.2606652428
"2030",2030,94,"Direct vs. Microclimate-driven effects of tree species diversity on litter decomposition in young subtropical forest stands","Seidelmann, K.N.; Scherer-Lorenzen, M.; Niklaus, P.A.",2016,"PLoS ONE","Xingangshan, Jiangxi province","soil moisture content","VSWC","cm^3/cm^3",17.7,20.36,"5 cm","5",NA,5,"cm",16.7,1800,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.00177,0.002036
"2031",2031,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",42.25210084,51.39495798,"4 cm","4",NA,4,"cm",16.7,1800,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4225210084,0.5139495798
"2032",2032,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",38.21848739,43.73109244,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.3821848739,0.4373109244
"2033",2033,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",42.65546218,52.7394958,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4265546218,0.527394958
"2034",2034,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",43.46218487,49.64705882,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4346218487,0.4964705882
"2035",2035,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",42.25210084,45.74789916,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4225210084,0.4574789916
"2036",2036,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",38.21848739,39.6302521,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.3821848739,0.396302521
"2037",2037,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",42.65546218,40.77310924,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4265546218,0.4077310924
"2038",2038,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",43.46218487,44.87394958,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4346218487,0.4487394958
"2039",2039,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",42.25210084,32.84033613,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4225210084,0.3284033613
"2040",2040,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",38.21848739,28.47058824,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.3821848739,0.2847058824
"2041",2041,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",42.65546218,37.00840336,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4265546218,0.3700840336
"2042",2042,95,"Advantages of early germination for growth and survival of seedlings of Acer mono under different overstorey phenologies in deciduous broad-leaved forests","Seiwa, K.",1998,"Journal of Ecology","Hokkaido Forest Research Institute","Soil water content","VSWC","%",43.46218487,36.06722689,"4 cm","4",NA,4,"cm",7.3,1040,43,5,NA,"N",43.08333,142,49,NA,"E",142.8167,0.4346218487,0.3606722689
"2051",2051,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.299829444,0.199135181,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.299829444,0.199135181
"2052",2052,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.244026669,0.188270361,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.244026669,0.188270361
"2053",2053,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.239375145,0.212191436,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.239375145,0.212191436
"2054",2054,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.455779541,0.438550385,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.455779541,0.438550385
"2055",2055,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.354214025,0.379067626,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.354214025,0.379067626
"2056",2056,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.376431482,0.350619351,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.376431482,0.350619351
"2057",2057,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.173321896,0.254929695,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.173321896,0.254929695
"2058",2058,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.147930517,0.226506528,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.147930517,0.226506528
"2059",2059,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.233626421,0.322196183,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.233626421,0.322196183
"2060",2060,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.195582822,0.305917633,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.195582822,0.305917633
"2061",2061,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.22309816,0.305917633,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.22309816,0.305917633
"2062",2062,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.22559816,0.393282687,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.22559816,0.393282687
"2063",2063,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.289313734,0.234893617,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.289313734,0.234893617
"2064",2064,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.244875712,0.205957447,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.244875712,0.205957447
"2065",2065,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.20289867,0.21787234,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.20289867,0.21787234
"2066",2066,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.339317863,0.238297872,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.339317863,0.238297872
"2067",2067,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.260293996,0.202553191,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.260293996,0.202553191
"2068",2068,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.20845652,0.224680851,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.20845652,0.224680851
"2069",2069,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.167090594,0.124255319,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.167090594,0.124255319
"2070",2070,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.20659014,0.139574468,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.20659014,0.139574468
"2071",2071,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.181914279,0.154893617,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.181914279,0.154893617
"2072",2072,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.380072673,0.224680851,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.380072673,0.224680851
"2073",2073,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.266487736,0.200851064,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.266487736,0.200851064
"2074",2074,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.20722603,0.212765957,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.20722603,0.212765957
"2075",2075,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.168304567,0.154893617,"10 cm","10",NA,10,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.168304567,0.154893617
"2076",2076,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.239904203,0.149787234,"30 cm","30",NA,30,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.239904203,0.149787234
"2077",2077,98,"Travel times in the vadose zone: Variability in space and time","Sprenger, M.; Seeger, S.; Blume, T.; Weiler, M.",2016,"Water Resources Research","Attert catchment","volumetric water content","VSWC","cm^3/cm^3",0.185580973,0.166808511,"50 cm","50",NA,50,"cm",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,0.185580973,0.166808511
"2078",2078,99,"Effects of winter selective tree harvest on soil microclimate and surface CO2 flux of a northern hardwood forest","Stoffel, J.L.; Gower, S.T.; Forrester, J.A.; Mladenoff, D.J.",2010,"Forest Ecology and Management","Flambeau River State Forest, Rusk County","Soil moisture","VSWC","m^3/m^3",0.392765492,0.34100143,"6 cm","6",NA,6,"cm",5.96,568.66,45,37,24.51,"N",45.62348,90,47,7.72,"W",-90.7855,0.392765492,0.34100143
"2079",2079,99,"Effects of winter selective tree harvest on soil microclimate and surface CO2 flux of a northern hardwood forest","Stoffel, J.L.; Gower, S.T.; Forrester, J.A.; Mladenoff, D.J.",2010,"Forest Ecology and Management","Flambeau River State Forest, Rusk County","Soil moisture","VSWC","m^3/m^3",0.4081311,0.328835666,"6 cm","6",NA,6,"cm",5.96,568.66,45,37,24.51,"N",45.62348,90,47,7.72,"W",-90.7855,0.4081311,0.328835666
